,ID,Pathogens,Link
1713,dbAMP_01697,Candida albicans,Positive
1714,dbAMP_19303,Salmonella enterica,Positive
1715,dbAMP_02698,Staphylococcus aureus,Positive
1716,dbAMP_33101,Staphylococcus aureus,Positive
1717,dbAMP_04826,Micrococcus luteus,Positive
1718,dbAMP_16245,Escherichia coli,Positive
1719,dbAMP_11289,Staphylococcus aureus,Positive
1720,dbAMP_31633,Bacillus subtilis,Positive
1721,19634.0,Staphylococcus aureus,Positive
1722,22278.0,Escherichia coli,Positive
1723,dbAMP_17471,Pseudomonas aeruginosa,Positive
1724,dbAMP_16784,Staphylococcus aureus,Positive
1725,dbAMP_18729,Escherichia coli,Positive
1726,dbAMP_28836,Escherichia coli,Positive
1727,dbAMP_19422,Escherichia coli,Positive
1728,17309.0,Pseudomonas aeruginosa,Positive
1729,19682.0,Staphylococcus epidermidis,Positive
1730,DRAMP03181,Bacillus subtilis,Positive
1731,dbAMP_20132,Micrococcus luteus,Positive
1732,dbAMP_18639,Escherichia coli,Positive
1733,DRAMP20787,Staphylococcus aureus,Positive
1734,dbAMP_01837,Micrococcus luteus,Positive
1735,dbAMP_10527,Staphylococcus epidermidis,Positive
1736,dbAMP_33233,Staphylococcus aureus,Positive
1737,18747.0,Enterococcus faecalis,Positive
1738,dbAMP_01701,Bacillus subtilis,Positive
1739,dbAMP_14827,Pseudomonas aeruginosa,Positive
1740,dbAMP_02784,Pseudomonas aeruginosa,Positive
1741,21742.0,Klebsiella pneumoniae,Positive
1742,dbAMP_16247,Escherichia coli,Positive
1743,dbAMP_16916,Escherichia coli,Positive
1744,dbAMP_19365,Candida albicans,Positive
1745,19643.0,Pseudomonas aeruginosa,Positive
1746,dbAMP_23884,Candida parapsilosis,Positive
1747,dbAMP_19293,Staphylococcus aureus,Positive
1748,dbAMP_16116,Enterococcus faecium,Positive
1749,20176.0,Bacillus subtilis,Positive
1750,dbAMP_05512,Bacillus subtilis,Positive
1751,dbAMP_23266,Escherichia coli,Positive
1752,dbAMP_18245,Escherichia coli,Positive
1753,dbAMP_02511,Bacillus subtilis,Positive
1754,dbAMP_02479,Escherichia coli,Positive
1755,dbAMP_17437,Bacillus subtilis,Positive
1756,dbAMP_01887,Bacillus subtilis,Positive
1757,dbAMP_10940,Escherichia coli,Positive
1758,dbAMP_31691,Staphylococcus epidermidis,Positive
1759,dbAMP_27443,Enterobacter cloacae,Positive
1760,20575.0,Pseudomonas aeruginosa,Positive
1761,dbAMP_25443,Enterococcus faecium,Positive
1762,dbAMP_27845,Micrococcus luteus,Positive
1763,dbAMP_19260,Salmonella enterica,Positive
1764,dbAMP_34300,Staphylococcus aureus,Positive
1765,dbAMP_09813,Klebsiella pneumoniae,Positive
1766,dbAMP_03753,Salmonella enterica,Positive
1767,20270.0,Pseudomonas aeruginosa,Positive
1768,dbAMP_33725,Staphylococcus aureus,Positive
1769,21446.0,Staphylococcus aureus,Positive
1770,dbAMP_10716,Pseudomonas aeruginosa,Positive
1771,dbAMP_23228,Staphylococcus epidermidis,Positive
1772,19937.0,Acinetobacter baumannii,Positive
1773,21532.0,Bacillus subtilis,Positive
1774,dbAMP_22647,Candida albicans,Positive
1775,21172.0,Escherichia coli,Positive
1776,21867.0,Escherichia coli,Positive
1777,dbAMP_22033,Bacillus subtilis,Positive
1778,dbAMP_28208,Staphylococcus epidermidis,Positive
1779,dbAMP_33118,Acinetobacter baumannii,Positive
1780,dbAMP_16501,Staphylococcus aureus,Positive
1781,dbAMP_15970,Bacillus megaterium,Positive
1782,dbAMP_16084,Staphylococcus aureus,Positive
1783,dbAMP_01711,Staphylococcus aureus,Positive
1784,dbAMP_02419,Bacillus subtilis,Positive
1785,dbAMP_05290,Pseudomonas aeruginosa,Positive
1786,dbAMP_04656,Pseudomonas aeruginosa,Positive
1787,dbAMP_17148,Pseudomonas aeruginosa,Positive
1788,19243.0,Klebsiella pneumoniae,Positive
1789,dbAMP_22959,Bacillus megaterium,Positive
1790,dbAMP_23363,Escherichia coli,Positive
1791,dbAMP_23901,Escherichia coli,Positive
1792,dbAMP_18433,Staphylococcus aureus,Positive
1793,dbAMP_02706,Escherichia coli,Positive
1794,dbAMP_11778,Bacillus subtilis,Positive
1795,dbAMP_03089,Staphylococcus aureus,Positive
1796,dbAMP_34589,Pseudomonas aeruginosa,Positive
1797,dbAMP_04812,Escherichia coli,Positive
1798,17879.0,Staphylococcus aureus,Positive
1799,dbAMP_34137,Staphylococcus aureus,Positive
1800,dbAMP_21168,Escherichia coli,Positive
1801,dbAMP_33695,Staphylococcus aureus,Positive
1802,dbAMP_20743,Salmonella enterica,Positive
1803,dbAMP_01454,Bacillus subtilis,Positive
1804,dbAMP_23144,Salmonella enterica,Positive
1805,dbAMP_32952,Staphylococcus aureus,Positive
1806,dbAMP_15958,Cryptococcus neoformans,Positive
1807,dbAMP_16225,Staphylococcus aureus,Positive
1808,dbAMP_05513,Salmonella enterica,Positive
1809,20540.0,Bacillus subtilis,Positive
1810,21150.0,Candida albicans,Positive
1811,dbAMP_03794,Pseudomonas aeruginosa,Positive
1812,dbAMP_24802,Staphylococcus aureus,Positive
1813,dbAMP_27428,Acinetobacter baumannii,Positive
1814,dbAMP_10340,Cryptococcus neoformans,Positive
1815,dbAMP_10847,Listeria monocytogenes,Positive
1816,dbAMP_18104,Staphylococcus epidermidis,Positive
1817,dbAMP_10510,Escherichia coli,Positive
1818,dbAMP_31314,Escherichia coli,Positive
1819,22213.0,Acinetobacter baumannii,Positive
1820,19945.0,Staphylococcus aureus,Positive
1821,dbAMP_14894,Staphylococcus aureus,Positive
1822,dbAMP_21611,Micrococcus luteus,Positive
1823,2513.0,Escherichia coli,Positive
1824,dbAMP_33028,Acinetobacter baumannii,Positive
1825,dbAMP_01910,Candida albicans,Positive
1826,dbAMP_19804,Pseudomonas aeruginosa,Positive
1827,dbAMP_17683,Bacillus subtilis,Positive
1828,dbAMP_19803,Pseudomonas aeruginosa,Positive
1829,dbAMP_01704,Escherichia coli,Positive
1830,dbAMP_03212,Listeria monocytogenes,Positive
1831,dbAMP_16098,Escherichia coli,Positive
1832,dbAMP_19256,Salmonella enterica,Positive
1833,19123.0,Escherichia coli,Positive
1834,dbAMP_12178,Escherichia coli,Positive
1835,20058.0,Bacillus subtilis,Positive
1836,dbAMP_16373,Staphylococcus epidermidis,Positive
1837,dbAMP_03221,Acinetobacter baumannii,Positive
1838,14099.0,Listeria monocytogenes,Positive
1839,dbAMP_20253,Staphylococcus aureus,Positive
1840,dbAMP_15955,Pseudomonas aeruginosa,Positive
1841,dbAMP_15768,Escherichia coli,Positive
1842,dbAMP_15857,Staphylococcus aureus,Positive
1843,dbAMP_25423,Escherichia coli,Positive
1844,dbAMP_10412,Staphylococcus aureus,Positive
1845,19367.0,Escherichia coli,Positive
1846,dbAMP_16143,Micrococcus luteus,Positive
1847,dbAMP_33314,Staphylococcus aureus,Positive
1848,dbAMP_19360,Pseudomonas aeruginosa,Positive
1849,dbAMP_16714,Klebsiella pneumoniae,Positive
1850,19940.0,Escherichia coli,Positive
1851,dbAMP_17522,Candida albicans,Positive
1852,dbAMP_16028,Salmonella enterica,Positive
1853,dbAMP_24750,Pseudomonas aeruginosa,Positive
1854,1361.0,Staphylococcus epidermidis,Positive
1855,dbAMP_23524,Bacillus subtilis,Positive
1856,dbAMP_16770,Escherichia coli,Positive
1857,19291.0,Escherichia coli,Positive
1858,dbAMP_18220,Pseudomonas aeruginosa,Positive
1859,dbAMP_19781,Candida albicans,Positive
1860,dbAMP_21981,Escherichia coli,Positive
1861,dbAMP_09743,Staphylococcus aureus,Positive
1862,dbAMP_14819,Salmonella enterica,Positive
1863,dbAMP_03851,Staphylococcus aureus,Positive
1864,dbAMP_20763,Staphylococcus epidermidis,Positive
1865,18636.0,Klebsiella pneumoniae,Positive
1866,dbAMP_14851,Staphylococcus aureus,Positive
1867,dbAMP_21907,Staphylococcus aureus,Positive
1868,dbAMP_19387,Micrococcus luteus,Positive
1869,19700.0,Bacillus subtilis,Positive
1870,dbAMP_33881,Escherichia coli,Positive
1871,dbAMP_03628,Escherichia coli,Positive
1872,dbAMP_28548,Escherichia coli,Positive
1873,dbAMP_24033,Staphylococcus aureus,Positive
1874,21464.0,Escherichia coli,Positive
1875,19502.0,Enterococcus faecium,Positive
1876,dbAMP_19115,Candida albicans,Positive
1877,18083.0,Escherichia coli,Positive
1878,dbAMP_02976,Escherichia coli,Positive
1879,dbAMP_04558,Staphylococcus aureus,Positive
1880,dbAMP_21020,Staphylococcus aureus,Positive
1881,20266.0,Bacillus subtilis,Positive
1882,dbAMP_20504,Micrococcus luteus,Positive
1883,dbAMP_20394,Staphylococcus aureus,Positive
1884,dbAMP_20725,Salmonella enterica,Positive
1885,dbAMP_16055,Bacillus subtilis,Positive
1886,dbAMP_22591,Staphylococcus aureus,Positive
1887,dbAMP_19804,Escherichia coli,Positive
1888,dbAMP_14826,Escherichia coli,Positive
1889,dbAMP_02202,Escherichia coli,Positive
1890,dbAMP_14719,Candida albicans,Positive
1891,DRAMP03923,Bacillus megaterium,Positive
1892,dbAMP_16394,Bacillus subtilis,Positive
1893,dbAMP_16054,Salmonella enterica,Positive
1894,14099.0,Salmonella enterica,Positive
1895,dbAMP_09730,Escherichia coli,Positive
1896,dbAMP_04601,Escherichia coli,Positive
1897,dbAMP_16305,Pseudomonas aeruginosa,Positive
1898,dbAMP_22679,Candida albicans,Positive
1899,dbAMP_25166,Staphylococcus aureus,Positive
1900,dbAMP_27249,Salmonella enterica,Positive
1901,dbAMP_02992,Pseudomonas aeruginosa,Positive
1902,dbAMP_18598,Escherichia coli,Positive
1903,dbAMP_02620,Bacillus subtilis,Positive
1904,dbAMP_04751,Pseudomonas aeruginosa,Positive
1905,dbAMP_22620,Staphylococcus aureus,Positive
1906,dbAMP_27470,Staphylococcus epidermidis,Positive
1907,dbAMP_00616,Bacillus subtilis,Positive
1908,dbAMP_19699,Staphylococcus aureus,Positive
1909,20630.0,Staphylococcus aureus,Positive
1910,dbAMP_09655,Bacillus cereus,Positive
1911,506.0,Staphylococcus epidermidis,Positive
1912,dbAMP_33974,Escherichia coli,Positive
1913,dbAMP_11970,Escherichia coli,Positive
1914,dbAMP_33110,Staphylococcus epidermidis,Positive
1915,dbAMP_25249,Staphylococcus epidermidis,Positive
1916,dbAMP_05500,Salmonella enterica,Positive
1917,dbAMP_21732,Escherichia coli,Positive
1918,dbAMP_05478,Klebsiella pneumoniae,Positive
1919,dbAMP_01604,Bacillus subtilis,Positive
1920,dbAMP_17720,Enterococcus faecalis,Positive
1921,dbAMP_00965,Escherichia coli,Positive
1922,dbAMP_21080,Salmonella enterica,Positive
1923,DRAMP18615,Staphylococcus epidermidis,Positive
1924,dbAMP_33004,Bacillus subtilis,Positive
1925,dbAMP_27180,Enterococcus faecalis,Positive
1926,dbAMP_00962,Pseudomonas aeruginosa,Positive
1927,dbAMP_16324,Bacillus subtilis,Positive
1928,dbAMP_17992,Escherichia coli,Positive
1929,5368.0,Enterobacter cloacae,Positive
1930,dbAMP_17128,Bacillus subtilis,Positive
1931,dbAMP_32523,Cryptococcus neoformans,Positive
1932,dbAMP_00222,Staphylococcus aureus,Positive
1933,dbAMP_02548,Staphylococcus aureus,Positive
1934,dbAMP_22261,Bacillus cereus,Positive
1935,dbAMP_18602,Escherichia coli,Positive
1936,18174.0,Pseudomonas aeruginosa,Positive
1937,dbAMP_23144,Bacillus subtilis,Positive
1938,dbAMP_21902,Micrococcus luteus,Positive
1939,18234.0,Staphylococcus aureus,Positive
1940,dbAMP_22113,Bacillus subtilis,Positive
1941,dbAMP_16980,Bacillus subtilis,Positive
1942,dbAMP_21135,Salmonella enterica,Positive
1943,dbAMP_15971,Bacillus subtilis,Positive
1944,dbAMP_22499,Candida albicans,Positive
1945,dbAMP_21599,Micrococcus luteus,Positive
1946,19244.0,Cryptococcus neoformans,Positive
1947,19612.0,Staphylococcus aureus,Positive
1948,20630.0,Pseudomonas aeruginosa,Positive
1949,dbAMP_17980,Pseudomonas aeruginosa,Positive
1950,7084.0,Staphylococcus epidermidis,Positive
1951,dbAMP_22119,Klebsiella pneumoniae,Positive
1952,dbAMP_14836,Escherichia coli,Positive
1953,DRAMP02331,Klebsiella pneumoniae,Positive
1954,dbAMP_16859,Micrococcus luteus,Positive
1955,dbAMP_24957,Bacillus subtilis,Positive
1956,dbAMP_19158,Escherichia coli,Positive
1957,dbAMP_25426,Enterococcus faecalis,Positive
1958,dbAMP_24816,Escherichia coli,Positive
1959,19858.0,Bacillus subtilis,Positive
1960,dbAMP_04761,Bacillus cereus,Positive
1961,dbAMP_02623,Staphylococcus aureus,Positive
1962,17407.0,Pseudomonas aeruginosa,Positive
1963,dbAMP_11573,Micrococcus luteus,Positive
1964,dbAMP_23633,Escherichia coli,Positive
1965,dbAMP_03494,Micrococcus luteus,Positive
1966,dbAMP_32466,Bacillus subtilis,Positive
1967,dbAMP_27117,Escherichia coli,Positive
1968,dbAMP_01052,Pseudomonas aeruginosa,Positive
1969,dbAMP_04359,Bacillus subtilis,Positive
1970,dbAMP_04638,Staphylococcus aureus,Positive
1971,19255.0,Bacillus subtilis,Positive
1972,dbAMP_23570,Staphylococcus aureus,Positive
1973,dbAMP_15986,Klebsiella pneumoniae,Positive
1974,dbAMP_02836,Klebsiella pneumoniae,Positive
1975,dbAMP_10338,Klebsiella pneumoniae,Positive
1976,dbAMP_21982,Klebsiella pneumoniae,Positive
1977,dbAMP_19047,Staphylococcus epidermidis,Positive
1978,dbAMP_27107,Staphylococcus aureus,Positive
1979,dbAMP_17110,Pseudomonas aeruginosa,Positive
1980,dbAMP_27314,Klebsiella pneumoniae,Positive
1981,dbAMP_02560,Staphylococcus aureus,Positive
1982,dbAMP_02710,Bacillus subtilis,Positive
1983,dbAMP_18783,Staphylococcus aureus,Positive
1984,dbAMP_19588,Pseudomonas aeruginosa,Positive
1985,dbAMP_16769,Staphylococcus aureus,Positive
1986,dbAMP_19310,Bacillus cereus,Positive
1987,dbAMP_18170,Klebsiella pneumoniae,Positive
1988,17724.0,Escherichia coli,Positive
1989,dbAMP_23079,Staphylococcus aureus,Positive
1990,dbAMP_19659,Escherichia coli,Positive
1991,dbAMP_04750,Escherichia coli,Positive
1992,dbAMP_22093,Bacillus subtilis,Positive
1993,dbAMP_10731,Escherichia coli,Positive
1994,dbAMP_02914,Bacillus subtilis,Positive
1995,dbAMP_16715,Staphylococcus epidermidis,Positive
1996,dbAMP_24816,Salmonella enterica,Positive
1997,6470.0,Staphylococcus epidermidis,Positive
1998,13886.0,Staphylococcus aureus,Positive
1999,7058.0,Escherichia coli,Positive
2000,19858.0,Staphylococcus aureus,Positive
2001,dbAMP_31812,Escherichia coli,Positive
2002,dbAMP_14818,Pseudomonas aeruginosa,Positive
2003,2510.0,Candida albicans,Positive
2004,dbAMP_25183,Salmonella enterica,Positive
2005,dbAMP_11406,Candida albicans,Positive
2006,dbAMP_20716,Pseudomonas aeruginosa,Positive
2007,dbAMP_16248,Enterobacter cloacae,Positive
2008,dbAMP_10247,Klebsiella pneumoniae,Positive
2009,dbAMP_04212,Micrococcus luteus,Positive
2010,dbAMP_23945,Staphylococcus aureus,Positive
2011,dbAMP_02247,Candida albicans,Positive
2012,19124.0,Staphylococcus aureus,Positive
2013,dbAMP_23907,Escherichia coli,Positive
2014,dbAMP_24032,Escherichia coli,Positive
2015,dbAMP_33720,Staphylococcus aureus,Positive
2016,22100.0,Staphylococcus aureus,Positive
2017,dbAMP_11932,Salmonella enterica,Positive
2018,19890.0,Klebsiella pneumoniae,Positive
2019,dbAMP_01795,Enterococcus faecalis,Positive
2020,19367.0,Klebsiella pneumoniae,Positive
2021,dbAMP_19310,Enterococcus faecalis,Positive
2022,dbAMP_17989,Staphylococcus aureus,Positive
2023,dbAMP_03417,Pseudomonas aeruginosa,Positive
2024,dbAMP_16085,Staphylococcus aureus,Positive
2025,dbAMP_10467,Escherichia coli,Positive
2026,dbAMP_25358,Micrococcus luteus,Positive
2027,dbAMP_23991,Enterococcus faecium,Positive
2028,dbAMP_19257,Staphylococcus aureus,Positive
2029,22312.0,Pseudomonas aeruginosa,Positive
2030,dbAMP_14887,Bacillus subtilis,Positive
2031,dbAMP_01645,Escherichia coli,Positive
2032,DRAMP02965,Staphylococcus aureus,Positive
2033,dbAMP_19047,Staphylococcus aureus,Positive
2034,dbAMP_24267,Staphylococcus epidermidis,Positive
2035,dbAMP_18180,Escherichia coli,Positive
2036,dbAMP_19790,Escherichia coli,Positive
2037,21334.0,Salmonella enterica,Positive
2038,6855.0,Staphylococcus aureus,Positive
2039,dbAMP_00393,Candida albicans,Positive
2040,dbAMP_20930,Acinetobacter baumannii,Positive
2041,19877.0,Escherichia coli,Positive
2042,dbAMP_33789,Salmonella enterica,Positive
2043,dbAMP_17547,Klebsiella pneumoniae,Positive
2044,19909.0,Staphylococcus aureus,Positive
2045,dbAMP_05061,Escherichia coli,Positive
2046,dbAMP_03229,Bacillus subtilis,Positive
2047,dbAMP_10482,Staphylococcus aureus,Positive
2048,20277.0,Staphylococcus aureus,Positive
2049,dbAMP_12051,Escherichia coli,Positive
2050,dbAMP_25083,Staphylococcus aureus,Positive
2051,dbAMP_15849,Escherichia coli,Positive
2052,18813.0,Enterococcus faecalis,Positive
2053,dbAMP_31180,Enterococcus faecium,Positive
2054,dbAMP_00972,Enterococcus faecalis,Positive
2055,dbAMP_32254,Escherichia coli,Positive
2056,dbAMP_18233,Micrococcus luteus,Positive
2057,dbAMP_16892,Escherichia coli,Positive
2058,dbAMP_05798,Enterococcus faecium,Positive
2059,dbAMP_01665,Listeria monocytogenes,Positive
2060,dbAMP_10440,Staphylococcus aureus,Positive
2061,dbAMP_17465,Acinetobacter baumannii,Positive
2062,dbAMP_01596,Escherichia coli,Positive
2063,dbAMP_15972,Escherichia coli,Positive
2064,17449.0,Staphylococcus aureus,Positive
2065,dbAMP_02533,Enterococcus faecalis,Positive
2066,18781.0,Staphylococcus aureus,Positive
2067,dbAMP_04596,Bacillus subtilis,Positive
2068,20884.0,Klebsiella pneumoniae,Positive
2069,dbAMP_05861,Pseudomonas aeruginosa,Positive
2070,dbAMP_15852,Escherichia coli,Positive
2071,dbAMP_02773,Staphylococcus aureus,Positive
2072,8831.0,Staphylococcus aureus,Positive
2073,dbAMP_21129,Enterococcus faecalis,Positive
2074,21133.0,Candida albicans,Positive
2075,dbAMP_16550,Escherichia coli,Positive
2076,20504.0,Escherichia coli,Positive
2077,dbAMP_31643,Acinetobacter baumannii,Positive
2078,19489.0,Staphylococcus aureus,Positive
2079,DRAMP03922,Acinetobacter baumannii,Positive
2080,dbAMP_21722,Pseudomonas aeruginosa,Positive
2081,dbAMP_15955,Candida albicans,Positive
2082,dbAMP_23920,Staphylococcus aureus,Positive
2083,21253.0,Enterococcus faecium,Positive
2084,dbAMP_02042,Staphylococcus aureus,Positive
2085,dbAMP_05139,Salmonella enterica,Positive
2086,dbAMP_19711,Candida albicans,Positive
2087,dbAMP_18104,Salmonella enterica,Positive
2088,dbAMP_24774,Pseudomonas aeruginosa,Positive
2089,dbAMP_24671,Escherichia coli,Positive
2090,dbAMP_21433,Staphylococcus aureus,Positive
2091,19141.0,Escherichia coli,Positive
2092,dbAMP_04814,Escherichia coli,Positive
2093,dbAMP_19799,Candida albicans,Positive
2094,19438.0,Cryptococcus neoformans,Positive
2095,dbAMP_16804,Escherichia coli,Positive
2096,18834.0,Staphylococcus epidermidis,Positive
2097,dbAMP_04853,Escherichia coli,Positive
2098,dbAMP_24944,Staphylococcus epidermidis,Positive
2099,dbAMP_23719,Staphylococcus aureus,Positive
2100,21551.0,Pseudomonas aeruginosa,Positive
2101,1004.0,Salmonella enterica,Positive
2102,dbAMP_25277,Escherichia coli,Positive
2103,dbAMP_02696,Acinetobacter baumannii,Positive
2104,18637.0,Escherichia coli,Positive
2105,dbAMP_21552,Escherichia coli,Positive
2106,dbAMP_19977,Salmonella enterica,Positive
2107,7049.0,Staphylococcus epidermidis,Positive
2108,18286.0,Pseudomonas aeruginosa,Positive
2109,dbAMP_14870,Escherichia coli,Positive
2110,dbAMP_05151,Escherichia coli,Positive
2111,dbAMP_16307,Staphylococcus aureus,Positive
2112,dbAMP_17397,Staphylococcus aureus,Positive
2113,dbAMP_11230,Candida albicans,Positive
2114,20349.0,Escherichia coli,Positive
2115,19487.0,Staphylococcus epidermidis,Positive
2116,dbAMP_15952,Salmonella enterica,Positive
2117,20120.0,Salmonella enterica,Positive
2118,22319.0,Escherichia coli,Positive
2119,dbAMP_17671,Bacillus subtilis,Positive
2120,dbAMP_11555,Candida albicans,Positive
2121,dbAMP_14877,Pseudomonas aeruginosa,Positive
2122,dbAMP_00172,Salmonella enterica,Positive
2123,dbAMP_14889,Staphylococcus aureus,Positive
2124,dbAMP_22072,Staphylococcus aureus,Positive
2125,dbAMP_19104,Bacillus subtilis,Positive
2126,dbAMP_20930,Klebsiella pneumoniae,Positive
2127,dbAMP_17610,Staphylococcus aureus,Positive
2128,dbAMP_32462,Bacillus subtilis,Positive
2129,dbAMP_21171,Listeria monocytogenes,Positive
2130,21463.0,Enterococcus faecalis,Positive
2131,dbAMP_33291,Candida albicans,Positive
2132,dbAMP_24644,Escherichia coli,Positive
2133,dbAMP_16064,Salmonella enterica,Positive
2134,dbAMP_22842,Escherichia coli,Positive
2135,22094.0,Listeria monocytogenes,Positive
2136,dbAMP_20499,Staphylococcus epidermidis,Positive
2137,dbAMP_16164,Pseudomonas aeruginosa,Positive
2138,dbAMP_02104,Bacillus cereus,Positive
2139,13747.0,Staphylococcus epidermidis,Positive
2140,dbAMP_05477,Bacillus subtilis,Positive
2141,dbAMP_25407,Pseudomonas aeruginosa,Positive
2142,20168.0,Enterobacter cloacae,Positive
2143,dbAMP_12038,Enterococcus faecalis,Positive
2144,dbAMP_21484,Staphylococcus epidermidis,Positive
2145,21472.0,Pseudomonas aeruginosa,Positive
2146,DRAMP02865,Escherichia coli,Positive
2147,dbAMP_21313,Pseudomonas aeruginosa,Positive
2148,dbAMP_20515,Staphylococcus aureus,Positive
2149,dbAMP_21023,Staphylococcus aureus,Positive
2150,19642.0,Pseudomonas aeruginosa,Positive
2151,dbAMP_16220,Staphylococcus epidermidis,Positive
2152,dbAMP_18729,Bacillus subtilis,Positive
2153,dbAMP_02044,Candida parapsilosis,Positive
2154,21312.0,Staphylococcus aureus,Positive
