,ID,Pathogens,Link
6735,19488.0,Enterobacter cloacae,Positive
6736,dbAMP_22118,Escherichia coli,Positive
6737,dbAMP_19437,Escherichia coli,Positive
6738,dbAMP_20375,Pseudomonas aeruginosa,Positive
6739,dbAMP_14825,Enterococcus faecalis,Positive
6740,dbAMP_33941,Pseudomonas aeruginosa,Positive
6741,dbAMP_27443,Bacillus cereus,Positive
6742,dbAMP_17402,Staphylococcus aureus,Positive
6743,dbAMP_14698,Escherichia coli,Positive
6744,852.0,Candida albicans,Positive
6745,dbAMP_03121,Bacillus subtilis,Positive
6746,dbAMP_24948,Pseudomonas aeruginosa,Positive
6747,dbAMP_16217,Pseudomonas aeruginosa,Positive
6748,8830.0,Enterococcus faecium,Positive
6749,dbAMP_20438,Pseudomonas aeruginosa,Positive
6750,dbAMP_33840,Escherichia coli,Positive
6751,1361.0,Candida albicans,Positive
6752,dbAMP_16144,Micrococcus luteus,Positive
6753,dbAMP_04754,Staphylococcus aureus,Positive
6754,dbAMP_21972,Enterobacter cloacae,Positive
6755,2854.0,Staphylococcus epidermidis,Positive
6756,dbAMP_04674,Staphylococcus epidermidis,Positive
6757,22251.0,Bacillus subtilis,Positive
6758,dbAMP_24043,Candida albicans,Positive
6759,1361.0,Staphylococcus aureus,Positive
6760,dbAMP_33926,Acinetobacter baumannii,Positive
6761,dbAMP_33591,Bacillus cereus,Positive
6762,dbAMP_16134,Listeria monocytogenes,Positive
6763,dbAMP_19539,Staphylococcus aureus,Positive
6764,21715.0,Escherichia coli,Positive
6765,dbAMP_20523,Pseudomonas aeruginosa,Positive
6766,dbAMP_33086,Enterobacter cloacae,Positive
6767,dbAMP_21652,Candida albicans,Positive
6768,dbAMP_22650,Candida albicans,Positive
6769,21056.0,Staphylococcus aureus,Positive
6770,dbAMP_04167,Escherichia coli,Positive
6771,dbAMP_28303,Escherichia coli,Positive
6772,dbAMP_25444,Escherichia coli,Positive
6773,dbAMP_04788,Pseudomonas aeruginosa,Positive
6774,20018.0,Escherichia coli,Positive
6775,dbAMP_16387,Pseudomonas aeruginosa,Positive
6776,21528.0,Acinetobacter baumannii,Positive
6777,dbAMP_17504,Escherichia coli,Positive
6778,dbAMP_16703,Pseudomonas aeruginosa,Positive
6779,dbAMP_20286,Escherichia coli,Positive
6780,dbAMP_19438,Escherichia coli,Positive
6781,dbAMP_22615,Staphylococcus epidermidis,Positive
6782,dbAMP_10857,Escherichia coli,Positive
6783,dbAMP_18956,Candida albicans,Positive
6784,dbAMP_10642,Escherichia coli,Positive
6785,dbAMP_04343,Candida albicans,Positive
6786,dbAMP_14716,Enterococcus faecalis,Positive
6787,19914.0,Pseudomonas aeruginosa,Positive
6788,dbAMP_16158,Staphylococcus aureus,Positive
6789,dbAMP_31185,Staphylococcus aureus,Positive
6790,dbAMP_16422,Escherichia coli,Positive
6791,dbAMP_05798,Enterococcus faecium,Positive
6792,dbAMP_18877,Pseudomonas aeruginosa,Positive
6793,dbAMP_19400,Escherichia coli,Positive
6794,dbAMP_10857,Staphylococcus epidermidis,Positive
6795,dbAMP_02419,Escherichia coli,Positive
6796,dbAMP_18664,Pseudomonas aeruginosa,Positive
6797,DRAMP01513,Staphylococcus aureus,Positive
6798,20964.0,Escherichia coli,Positive
6799,dbAMP_03851,Acinetobacter baumannii,Positive
6800,dbAMP_17654,Pseudomonas aeruginosa,Positive
6801,dbAMP_05478,Staphylococcus epidermidis,Positive
6802,dbAMP_33307,Acinetobacter baumannii,Positive
6803,dbAMP_16152,Pseudomonas aeruginosa,Positive
6804,dbAMP_18148,Acinetobacter baumannii,Positive
6805,dbAMP_17470,Acinetobacter baumannii,Positive
6806,DRAMP18489,Pseudomonas aeruginosa,Positive
6807,22053.0,Staphylococcus aureus,Positive
6808,dbAMP_14829,Enterococcus faecalis,Positive
6809,dbAMP_05530,Escherichia coli,Positive
6810,dbAMP_17507,Salmonella enterica,Positive
6811,dbAMP_33108,Acinetobacter baumannii,Positive
6812,dbAMP_34134,Staphylococcus aureus,Positive
6813,dbAMP_16325,Staphylococcus aureus,Positive
6814,dbAMP_15781,Escherichia coli,Positive
6815,dbAMP_20285,Staphylococcus aureus,Positive
6816,19992.0,Staphylococcus epidermidis,Positive
6817,dbAMP_20658,Candida albicans,Positive
6818,dbAMP_19110,Bacillus subtilis,Positive
6819,dbAMP_15997,Staphylococcus aureus,Positive
6820,dbAMP_03236,Staphylococcus epidermidis,Positive
6821,dbAMP_21059,Pseudomonas aeruginosa,Positive
6822,dbAMP_05034,Listeria monocytogenes,Positive
6823,dbAMP_17920,Staphylococcus aureus,Positive
6824,dbAMP_18803,Salmonella enterica,Positive
6825,21586.0,Escherichia coli,Positive
6826,dbAMP_01091,Escherichia coli,Positive
6827,dbAMP_26087,Staphylococcus aureus,Positive
6828,12553.0,Staphylococcus epidermidis,Positive
6829,DRAMP18618,Staphylococcus aureus,Positive
6830,dbAMP_33006,Pseudomonas aeruginosa,Positive
6831,dbAMP_01917,Acinetobacter baumannii,Positive
6832,dbAMP_05527,Staphylococcus aureus,Positive
6833,dbAMP_21770,Staphylococcus aureus,Positive
6834,dbAMP_22143,Bacillus subtilis,Positive
6835,dbAMP_22249,Bacillus cereus,Positive
6836,dbAMP_03838,Candida albicans,Positive
6837,17818.0,Bacillus megaterium,Positive
6838,dbAMP_21295,Pseudomonas aeruginosa,Positive
6839,14945.0,Pseudomonas aeruginosa,Positive
6840,dbAMP_32513,Staphylococcus aureus,Positive
6841,dbAMP_18809,Escherichia coli,Positive
6842,dbAMP_23973,Escherichia coli,Positive
6843,4761.0,Escherichia coli,Positive
6844,dbAMP_17995,Escherichia coli,Positive
6845,dbAMP_24343,Salmonella enterica,Positive
6846,dbAMP_03287,Staphylococcus aureus,Positive
6847,dbAMP_20339,Acinetobacter baumannii,Positive
6848,dbAMP_18240,Staphylococcus epidermidis,Positive
6849,dbAMP_33373,Escherichia coli,Positive
6850,dbAMP_16085,Staphylococcus aureus,Positive
6851,21943.0,Candida albicans,Positive
6852,20339.0,Enterococcus faecalis,Positive
6853,dbAMP_05268,Klebsiella pneumoniae,Positive
6854,dbAMP_05264,Escherichia coli,Positive
6855,dbAMP_23989,Escherichia coli,Positive
6856,dbAMP_03673,Escherichia coli,Positive
6857,dbAMP_19537,Salmonella enterica,Positive
6858,dbAMP_19294,Escherichia coli,Positive
6859,dbAMP_23940,Enterococcus faecalis,Positive
6860,dbAMP_18430,Candida albicans,Positive
6861,dbAMP_11436,Staphylococcus aureus,Positive
6862,dbAMP_28794,Escherichia coli,Positive
6863,dbAMP_15991,Pseudomonas aeruginosa,Positive
6864,19937.0,Staphylococcus aureus,Positive
6865,20296.0,Acinetobacter baumannii,Positive
6866,dbAMP_22852,Escherichia coli,Positive
6867,10857.0,Staphylococcus aureus,Positive
6868,dbAMP_19771,Enterobacter cloacae,Positive
6869,19551.0,Enterococcus faecalis,Positive
6870,dbAMP_24917,Pseudomonas aeruginosa,Positive
6871,19778.0,Salmonella enterica,Positive
6872,dbAMP_19222,Staphylococcus aureus,Positive
6873,20137.0,Bacillus subtilis,Positive
6874,dbAMP_18981,Candida albicans,Positive
6875,dbAMP_25010,Escherichia coli,Positive
6876,dbAMP_12246,Candida albicans,Positive
6877,dbAMP_22451,Bacillus subtilis,Positive
6878,dbAMP_19238,Pseudomonas aeruginosa,Positive
6879,dbAMP_03658,Escherichia coli,Positive
6880,dbAMP_17146,Acinetobacter baumannii,Positive
6881,dbAMP_17632,Escherichia coli,Positive
6882,dbAMP_14877,Pseudomonas aeruginosa,Positive
6883,dbAMP_18072,Enterococcus faecalis,Positive
6884,18816.0,Staphylococcus aureus,Positive
6885,dbAMP_20673,Staphylococcus aureus,Positive
6886,dbAMP_15954,Candida parapsilosis,Positive
6887,dbAMP_18981,Staphylococcus aureus,Positive
6888,dbAMP_27178,Staphylococcus aureus,Positive
6889,dbAMP_21734,Cryptococcus neoformans,Positive
6890,dbAMP_00990,Staphylococcus aureus,Positive
6891,dbAMP_02450,Bacillus subtilis,Positive
6892,dbAMP_32931,Staphylococcus aureus,Positive
6893,dbAMP_23460,Escherichia coli,Positive
6894,19611.0,Bacillus subtilis,Positive
6895,dbAMP_05478,Pseudomonas aeruginosa,Positive
6896,dbAMP_33141,Escherichia coli,Positive
6897,DRAMP02057,Escherichia coli,Positive
6898,20856.0,Staphylococcus aureus,Positive
6899,dbAMP_03891,Escherichia coli,Positive
6900,dbAMP_22790,Salmonella enterica,Positive
6901,21697.0,Staphylococcus aureus,Positive
6902,dbAMP_20466,Staphylococcus aureus,Positive
6903,dbAMP_24044,Klebsiella pneumoniae,Positive
6904,dbAMP_22926,Escherichia coli,Positive
6905,dbAMP_05264,Klebsiella pneumoniae,Positive
6906,dbAMP_11398,Staphylococcus aureus,Positive
6907,dbAMP_21734,Salmonella enterica,Positive
6908,17706.0,Pseudomonas aeruginosa,Positive
6909,dbAMP_18872,Salmonella enterica,Positive
6910,dbAMP_18394,Pseudomonas aeruginosa,Positive
6911,dbAMP_20454,Bacillus subtilis,Positive
6912,dbAMP_24310,Staphylococcus aureus,Positive
6913,dbAMP_04359,Bacillus subtilis,Positive
6914,dbAMP_24952,Acinetobacter baumannii,Positive
6915,dbAMP_18992,Pseudomonas aeruginosa,Positive
6916,dbAMP_19286,Staphylococcus aureus,Positive
6917,dbAMP_25183,Escherichia coli,Positive
6918,22021.0,Bacillus subtilis,Positive
6919,dbAMP_18116,Enterococcus faecalis,Positive
6920,dbAMP_16280,Candida albicans,Positive
6921,dbAMP_02560,Staphylococcus aureus,Positive
6922,20807.0,Staphylococcus aureus,Positive
6923,dbAMP_16242,Escherichia coli,Positive
6924,dbAMP_18829,Staphylococcus aureus,Positive
6925,dbAMP_14702,Staphylococcus aureus,Positive
6926,dbAMP_01988,Candida albicans,Positive
6927,dbAMP_17474,Cryptococcus neoformans,Positive
6928,dbAMP_16216,Escherichia coli,Positive
6929,dbAMP_14717,Salmonella enterica,Positive
6930,dbAMP_10906,Bacillus megaterium,Positive
6931,dbAMP_21903,Micrococcus luteus,Positive
6932,dbAMP_16379,Pseudomonas aeruginosa,Positive
6933,dbAMP_04897,Staphylococcus aureus,Positive
6934,dbAMP_17804,Staphylococcus aureus,Positive
6935,9825.0,Candida albicans,Positive
6936,dbAMP_00051,Escherichia coli,Positive
6937,dbAMP_33119,Acinetobacter baumannii,Positive
6938,dbAMP_18106,Bacillus subtilis,Positive
6939,dbAMP_15974,Pseudomonas aeruginosa,Positive
6940,dbAMP_21225,Staphylococcus aureus,Positive
6941,22024.0,Staphylococcus aureus,Positive
6942,22036.0,Salmonella enterica,Positive
6943,dbAMP_21725,Staphylococcus aureus,Positive
6944,dbAMP_24917,Micrococcus luteus,Positive
6945,20499.0,Salmonella enterica,Positive
6946,dbAMP_19737,Enterococcus faecalis,Positive
6947,dbAMP_16060,Bacillus subtilis,Positive
6948,dbAMP_20536,Bacillus cereus,Positive
6949,dbAMP_27487,Pseudomonas aeruginosa,Positive
6950,dbAMP_21959,Escherichia coli,Positive
6951,dbAMP_18700,Pseudomonas aeruginosa,Positive
6952,dbAMP_20499,Micrococcus luteus,Positive
6953,dbAMP_22691,Bacillus subtilis,Positive
6954,dbAMP_20761,Staphylococcus aureus,Positive
6955,dbAMP_16906,Enterococcus faecalis,Positive
6956,20582.0,Acinetobacter baumannii,Positive
6957,dbAMP_02008,Staphylococcus aureus,Positive
6958,dbAMP_14723,Escherichia coli,Positive
6959,19862.0,Staphylococcus aureus,Positive
6960,dbAMP_18106,Escherichia coli,Positive
6961,dbAMP_03090,Staphylococcus epidermidis,Positive
6962,19487.0,Pseudomonas aeruginosa,Positive
6963,10295.0,Acinetobacter baumannii,Positive
6964,dbAMP_03430,Candida albicans,Positive
6965,dbAMP_17456,Candida albicans,Positive
6966,19946.0,Salmonella enterica,Positive
6967,dbAMP_21288,Staphylococcus aureus,Positive
6968,2820.0,Staphylococcus aureus,Positive
6969,dbAMP_22721,Staphylococcus epidermidis,Positive
6970,dbAMP_18049,Escherichia coli,Positive
6971,dbAMP_23299,Klebsiella pneumoniae,Positive
6972,dbAMP_18157,Pseudomonas aeruginosa,Positive
6973,17509.0,Staphylococcus aureus,Positive
6974,dbAMP_16633,Klebsiella pneumoniae,Positive
6975,dbAMP_21652,Staphylococcus aureus,Positive
6976,dbAMP_18446,Salmonella enterica,Positive
6977,dbAMP_19598,Pseudomonas aeruginosa,Positive
6978,13886.0,Acinetobacter baumannii,Positive
6979,dbAMP_04074,Escherichia coli,Positive
6980,DRAMP02854,Candida albicans,Positive
6981,dbAMP_27500,Escherichia coli,Positive
6982,dbAMP_22800,Micrococcus luteus,Positive
6983,dbAMP_33017,Klebsiella pneumoniae,Positive
6984,dbAMP_16246,Staphylococcus aureus,Positive
6985,dbAMP_24585,Escherichia coli,Positive
6986,dbAMP_20330,Staphylococcus epidermidis,Positive
6987,dbAMP_17216,Staphylococcus aureus,Positive
6988,dbAMP_23919,Escherichia coli,Positive
6989,dbAMP_17980,Candida albicans,Positive
6990,dbAMP_10499,Staphylococcus aureus,Positive
6991,10245.0,Staphylococcus aureus,Positive
6992,dbAMP_19319,Staphylococcus aureus,Positive
6993,dbAMP_23916,Staphylococcus aureus,Positive
6994,dbAMP_04602,Escherichia coli,Positive
6995,19704.0,Klebsiella pneumoniae,Positive
6996,19860.0,Bacillus subtilis,Positive
6997,dbAMP_08405,Staphylococcus aureus,Positive
6998,dbAMP_14794,Pseudomonas aeruginosa,Positive
6999,dbAMP_14831,Staphylococcus epidermidis,Positive
7000,18893.0,Salmonella enterica,Positive
7001,dbAMP_24406,Escherichia coli,Positive
7002,dbAMP_31802,Staphylococcus aureus,Positive
7003,17327.0,Candida albicans,Positive
7004,3343.0,Staphylococcus epidermidis,Positive
7005,dbAMP_18695,Bacillus subtilis,Positive
7006,22378.0,Pseudomonas aeruginosa,Positive
7007,18789.0,Pseudomonas aeruginosa,Positive
7008,dbAMP_04899,Staphylococcus aureus,Positive
7009,18659.0,Cryptococcus neoformans,Positive
7010,DRAMP03929,Bacillus subtilis,Positive
7011,20186.0,Bacillus subtilis,Positive
7012,dbAMP_20455,Pseudomonas aeruginosa,Positive
7013,dbAMP_16906,Escherichia coli,Positive
7014,dbAMP_22790,Escherichia coli,Positive
7015,18170.0,Escherichia coli,Positive
7016,dbAMP_04250,Escherichia coli,Positive
7017,18124.0,Pseudomonas aeruginosa,Positive
7018,dbAMP_27638,Escherichia coli,Positive
7019,22166.0,Pseudomonas aeruginosa,Positive
7020,dbAMP_01844,Candida albicans,Positive
7021,dbAMP_23559,Klebsiella pneumoniae,Positive
7022,dbAMP_27233,Enterococcus faecalis,Positive
7023,17516.0,Klebsiella pneumoniae,Positive
7024,dbAMP_14829,Staphylococcus epidermidis,Positive
7025,dbAMP_25427,Escherichia coli,Positive
7026,DRAMP01429,Staphylococcus aureus,Positive
7027,dbAMP_16082,Staphylococcus epidermidis,Positive
7028,dbAMP_18236,Escherichia coli,Positive
7029,20296.0,Pseudomonas aeruginosa,Positive
7030,13330.0,Escherichia coli,Positive
7031,dbAMP_17359,Candida albicans,Positive
7032,dbAMP_24397,Staphylococcus aureus,Positive
7033,dbAMP_34307,Escherichia coli,Positive
7034,17417.0,Escherichia coli,Positive
7035,dbAMP_02996,Pseudomonas aeruginosa,Positive
7036,DRAMP20944,Staphylococcus epidermidis,Positive
7037,dbAMP_17750,Salmonella enterica,Positive
7038,13886.0,Staphylococcus aureus,Positive
7039,dbAMP_03680,Enterobacter cloacae,Positive
7040,dbAMP_21607,Escherichia coli,Positive
7041,dbAMP_02096,Staphylococcus aureus,Positive
7042,dbAMP_18153,Salmonella enterica,Positive
7043,dbAMP_33384,Listeria monocytogenes,Positive
7044,dbAMP_20504,Micrococcus luteus,Positive
7045,dbAMP_24420,Pseudomonas aeruginosa,Positive
7046,DRAMP18716,Escherichia coli,Positive
7047,dbAMP_14882,Klebsiella pneumoniae,Positive
7048,19205.0,Salmonella enterica,Positive
7049,2302.0,Listeria monocytogenes,Positive
7050,dbAMP_03120,Pseudomonas aeruginosa,Positive
7051,dbAMP_18743,Staphylococcus aureus,Positive
7052,19707.0,Escherichia coli,Positive
7053,dbAMP_31202,Escherichia coli,Positive
7054,dbAMP_20324,Pseudomonas aeruginosa,Positive
7055,dbAMP_03408,Escherichia coli,Positive
7056,dbAMP_22843,Escherichia coli,Positive
7057,dbAMP_02998,Staphylococcus aureus,Positive
7058,dbAMP_02596,Escherichia coli,Positive
7059,dbAMP_03307,Escherichia coli,Positive
7060,dbAMP_19260,Pseudomonas aeruginosa,Positive
7061,dbAMP_19550,Pseudomonas aeruginosa,Positive
7062,dbAMP_33301,Escherichia coli,Positive
7063,dbAMP_23717,Pseudomonas aeruginosa,Positive
7064,17528.0,Salmonella enterica,Positive
7065,DRAMP20944,Bacillus megaterium,Positive
7066,dbAMP_15895,Enterococcus faecalis,Positive
7067,dbAMP_18182,Bacillus subtilis,Positive
7068,dbAMP_23629,Micrococcus luteus,Positive
7069,dbAMP_16862,Bacillus subtilis,Positive
7070,dbAMP_11446,Bacillus subtilis,Positive
7071,dbAMP_27812,Staphylococcus epidermidis,Positive
7072,21727.0,Escherichia coli,Positive
7073,dbAMP_23233,Escherichia coli,Positive
7074,18124.0,Bacillus subtilis,Positive
7075,dbAMP_24216,Escherichia coli,Positive
7076,dbAMP_32041,Staphylococcus epidermidis,Positive
7077,22373.0,Escherichia coli,Positive
7078,dbAMP_23570,Bacillus subtilis,Positive
7079,dbAMP_21189,Staphylococcus aureus,Positive
7080,dbAMP_34206,Staphylococcus aureus,Positive
7081,dbAMP_02777,Klebsiella pneumoniae,Positive
7082,dbAMP_05139,Salmonella enterica,Positive
7083,dbAMP_18936,Enterococcus faecalis,Positive
7084,dbAMP_18223,Pseudomonas aeruginosa,Positive
7085,1564.0,Salmonella enterica,Positive
7086,22279.0,Micrococcus luteus,Positive
7087,dbAMP_04362,Candida albicans,Positive
7088,dbAMP_25375,Staphylococcus aureus,Positive
7089,dbAMP_24402,Staphylococcus aureus,Positive
7090,18987.0,Escherichia coli,Positive
7091,17622.0,Escherichia coli,Positive
7092,dbAMP_11986,Klebsiella pneumoniae,Positive
7093,dbAMP_17061,Salmonella enterica,Positive
7094,dbAMP_19692,Salmonella enterica,Positive
7095,dbAMP_19264,Staphylococcus aureus,Positive
7096,dbAMP_00419,Salmonella enterica,Positive
7097,dbAMP_33262,Staphylococcus aureus,Positive
7098,dbAMP_04842,Candida albicans,Positive
7099,17248.0,Acinetobacter baumannii,Positive
7100,dbAMP_17289,Staphylococcus aureus,Positive
7101,20890.0,Enterococcus faecalis,Positive
7102,dbAMP_00314,Escherichia coli,Positive
7103,dbAMP_15827,Enterococcus faecalis,Positive
7104,dbAMP_22882,Staphylococcus aureus,Positive
7105,dbAMP_17905,Bacillus subtilis,Positive
7106,21332.0,Staphylococcus aureus,Positive
7107,dbAMP_23141,Candida albicans,Positive
7108,dbAMP_00028,Candida albicans,Positive
7109,dbAMP_18056,Salmonella enterica,Positive
7110,21834.0,Acinetobacter baumannii,Positive
7111,dbAMP_16238,Escherichia coli,Positive
7112,dbAMP_34141,Staphylococcus aureus,Positive
7113,dbAMP_11959,Candida albicans,Positive
7114,dbAMP_22062,Enterococcus faecalis,Positive
7115,dbAMP_15753,Pseudomonas aeruginosa,Positive
7116,dbAMP_22072,Pseudomonas aeruginosa,Positive
7117,dbAMP_16004,Bacillus subtilis,Positive
7118,18161.0,Escherichia coli,Positive
7119,dbAMP_16502,Candida albicans,Positive
7120,dbAMP_15960,Staphylococcus aureus,Positive
7121,dbAMP_05615,Staphylococcus aureus,Positive
7122,dbAMP_01719,Escherichia coli,Positive
7123,dbAMP_06084,Escherichia coli,Positive
7124,dbAMP_15831,Micrococcus luteus,Positive
7125,dbAMP_33736,Escherichia coli,Positive
7126,dbAMP_03533,Escherichia coli,Positive
7127,dbAMP_14707,Staphylococcus aureus,Positive
7128,dbAMP_17125,Bacillus subtilis,Positive
7129,17254.0,Acinetobacter baumannii,Positive
7130,dbAMP_19091,Bacillus subtilis,Positive
7131,dbAMP_15797,Escherichia coli,Positive
7132,dbAMP_16787,Escherichia coli,Positive
7133,dbAMP_03967,Enterococcus faecalis,Positive
7134,22375.0,Micrococcus luteus,Positive
7135,dbAMP_16763,Candida albicans,Positive
7136,dbAMP_21404,Salmonella enterica,Positive
7137,dbAMP_05617,Staphylococcus aureus,Positive
7138,18755.0,Klebsiella pneumoniae,Positive
7139,dbAMP_10571,Staphylococcus aureus,Positive
7140,20078.0,Staphylococcus aureus,Positive
7141,dbAMP_03561,Staphylococcus epidermidis,Positive
7142,19480.0,Enterococcus faecium,Positive
7143,dbAMP_14835,Escherichia coli,Positive
7144,dbAMP_16233,Staphylococcus aureus,Positive
7145,dbAMP_20562,Bacillus megaterium,Positive
7146,18169.0,Staphylococcus aureus,Positive
7147,dbAMP_33029,Acinetobacter baumannii,Positive
7148,dbAMP_00600,Staphylococcus aureus,Positive
7149,18341.0,Pseudomonas aeruginosa,Positive
7150,dbAMP_25356,Escherichia coli,Positive
7151,dbAMP_33110,Escherichia coli,Positive
7152,dbAMP_15793,Staphylococcus aureus,Positive
7153,dbAMP_21408,Salmonella enterica,Positive
7154,dbAMP_17461,Candida albicans,Positive
7155,dbAMP_27516,Escherichia coli,Positive
7156,dbAMP_16773,Pseudomonas aeruginosa,Positive
7157,dbAMP_20141,Candida albicans,Positive
7158,dbAMP_24776,Micrococcus luteus,Positive
7159,19672.0,Pseudomonas aeruginosa,Positive
7160,dbAMP_18106,Pseudomonas aeruginosa,Positive
7161,dbAMP_31180,Pseudomonas aeruginosa,Positive
7162,11025.0,Escherichia coli,Positive
7163,18814.0,Staphylococcus aureus,Positive
7164,dbAMP_20490,Pseudomonas aeruginosa,Positive
7165,dbAMP_24650,Salmonella enterica,Positive
7166,21660.0,Staphylococcus aureus,Positive
7167,dbAMP_14892,Micrococcus luteus,Positive
7168,20890.0,Bacillus subtilis,Positive
7169,dbAMP_04696,Candida albicans,Positive
7170,dbAMP_20532,Candida albicans,Positive
7171,9580.0,Pseudomonas aeruginosa,Positive
7172,dbAMP_32363,Bacillus subtilis,Positive
7173,DRAMP20944,Staphylococcus aureus,Positive
7174,dbAMP_14783,Bacillus subtilis,Positive
7175,dbAMP_10187,Enterococcus faecalis,Positive
7176,dbAMP_25377,Staphylococcus aureus,Positive
