,PeptideID,TargetID,ID,Pathogens,Link
3757,9609,11,dbAMP_24328,Pseudomonas aeruginosa,Positive
3758,3421,14,dbAMP_04222,Staphylococcus aureus,Positive
3759,2944,3,dbAMP_02710,Bacillus subtilis,Positive
3760,10251,3,dbAMP_27234,Bacillus subtilis,Positive
3761,11294,8,dbAMP_33926,Klebsiella pneumoniae,Positive
3762,3264,8,dbAMP_03584,Klebsiella pneumoniae,Positive
3763,3171,7,dbAMP_03374,Escherichia coli,Positive
3764,2298,11,dbAMP_00174,Pseudomonas aeruginosa,Positive
3765,9078,3,dbAMP_23340,Bacillus subtilis,Positive
3766,6115,0,dbAMP_18157,Acinetobacter baumannii,Positive
3767,9066,14,dbAMP_23322,Staphylococcus aureus,Positive
3768,608,13,18813.0,Salmonella enterica,Positive
3769,3902,7,dbAMP_09881,Escherichia coli,Positive
3770,6799,10,dbAMP_19197,Micrococcus luteus,Positive
3771,1131,6,20278.0,Enterococcus faecium,Positive
3772,5688,13,dbAMP_17498,Salmonella enterica,Positive
3773,4121,10,dbAMP_11110,Micrococcus luteus,Positive
3774,10292,3,dbAMP_27368,Bacillus subtilis,Positive
3775,4327,15,dbAMP_14724,Staphylococcus epidermidis,Positive
3776,394,7,18072.0,Escherichia coli,Positive
3777,4209,7,dbAMP_11786,Escherichia coli,Positive
3778,10930,14,dbAMP_33116,Staphylococcus aureus,Positive
3779,4685,11,dbAMP_15921,Pseudomonas aeruginosa,Positive
3780,9246,8,dbAMP_23757,Klebsiella pneumoniae,Positive
3781,7437,8,dbAMP_20531,Klebsiella pneumoniae,Positive
3782,4809,14,dbAMP_16055,Staphylococcus aureus,Positive
3783,8424,14,dbAMP_22268,Staphylococcus aureus,Positive
3784,9783,7,dbAMP_24675,Escherichia coli,Positive
3785,6028,13,dbAMP_18026,Salmonella enterica,Positive
3786,5739,8,dbAMP_17560,Klebsiella pneumoniae,Positive
3787,4958,13,dbAMP_16223,Salmonella enterica,Positive
3788,2885,11,dbAMP_02578,Pseudomonas aeruginosa,Positive
0,5250,8,dbAMP_16727,Klebsiella pneumoniae,Negative
1,7806,7,dbAMP_21152,Escherichia coli,Negative
2,1601,11,21657.0,Pseudomonas aeruginosa,Negative
3,8556,3,dbAMP_22455,Bacillus subtilis,Negative
4,5244,14,dbAMP_16718,Staphylococcus aureus,Negative
5,1577,1,2162.0,Bacillus cereus,Negative
6,2118,7,DRAMP01753,Escherichia coli,Negative
7,2347,11,dbAMP_00392,Pseudomonas aeruginosa,Negative
8,1561,8,21552.0,Klebsiella pneumoniae,Negative
9,8522,7,dbAMP_22375,Escherichia coli,Negative
10,6709,3,dbAMP_19061,Bacillus subtilis,Negative
11,1948,13,2854.0,Salmonella enterica,Negative
12,6784,14,dbAMP_19160,Staphylococcus aureus,Negative
13,5779,3,dbAMP_17639,Bacillus subtilis,Negative
14,11192,8,dbAMP_33441,Klebsiella pneumoniae,Negative
15,7369,11,dbAMP_20436,Pseudomonas aeruginosa,Negative
16,8588,7,dbAMP_22516,Escherichia coli,Negative
17,518,4,18587.0,Cryptococcus neoformans,Negative
18,5204,11,dbAMP_16608,Pseudomonas aeruginosa,Negative
19,272,7,17768.0,Escherichia coli,Negative
20,8291,11,dbAMP_21986,Pseudomonas aeruginosa,Negative
21,2536,11,dbAMP_01734,Pseudomonas aeruginosa,Negative
22,10820,7,dbAMP_32892,Escherichia coli,Negative
23,6339,7,dbAMP_18583,Escherichia coli,Negative
24,7915,7,dbAMP_21347,Escherichia coli,Negative
25,5076,7,dbAMP_16374,Escherichia coli,Negative
26,6715,13,dbAMP_19068,Salmonella enterica,Negative
27,4516,7,dbAMP_14916,Escherichia coli,Negative
28,11443,7,dbAMP_34254,Escherichia coli,Negative
29,6433,11,dbAMP_18707,Pseudomonas aeruginosa,Negative
30,126,14,17253.0,Staphylococcus aureus,Negative
31,487,8,18330.0,Klebsiella pneumoniae,Negative
32,7027,7,dbAMP_19587,Escherichia coli,Negative
33,376,11,18054.0,Pseudomonas aeruginosa,Negative
34,2073,3,9175.0,Bacillus subtilis,Negative
35,2074,11,9204.0,Pseudomonas aeruginosa,Negative
36,1860,14,22263.0,Staphylococcus aureus,Negative
37,4909,15,dbAMP_16170,Staphylococcus epidermidis,Negative
38,638,11,18858.0,Pseudomonas aeruginosa,Negative
39,5852,7,dbAMP_17765,Escherichia coli,Negative
40,1231,7,20400.0,Escherichia coli,Negative
41,11534,14,dbAMP_34345,Staphylococcus aureus,Negative
42,6675,11,dbAMP_19016,Pseudomonas aeruginosa,Negative
43,7202,15,dbAMP_20102,Staphylococcus epidermidis,Negative
44,10064,11,dbAMP_25243,Pseudomonas aeruginosa,Negative
45,7217,6,dbAMP_20131,Enterococcus faecium,Negative
46,10714,7,dbAMP_32166,Escherichia coli,Negative
47,9981,14,dbAMP_25056,Staphylococcus aureus,Negative
48,400,7,18082.0,Escherichia coli,Negative
49,3631,7,dbAMP_04898,Escherichia coli,Negative
50,5176,12,dbAMP_16542,Saccharomyces cerevisiae,Negative
51,1623,14,21723.0,Staphylococcus aureus,Negative
52,4130,15,dbAMP_11142,Staphylococcus epidermidis,Negative
53,11460,7,dbAMP_34271,Escherichia coli,Negative
54,10158,3,dbAMP_25419,Bacillus subtilis,Negative
55,6,7,10252.0,Escherichia coli,Negative
56,2697,8,dbAMP_02072,Klebsiella pneumoniae,Negative
57,2726,7,dbAMP_02122,Escherichia coli,Negative
58,3600,7,dbAMP_04790,Escherichia coli,Negative
59,951,14,19916.0,Staphylococcus aureus,Negative
60,8564,15,dbAMP_22467,Staphylococcus epidermidis,Negative
61,11418,7,dbAMP_34229,Escherichia coli,Negative
62,10355,14,dbAMP_27563,Staphylococcus aureus,Negative
63,3700,11,dbAMP_05249,Pseudomonas aeruginosa,Negative
64,369,8,18046.0,Klebsiella pneumoniae,Negative
65,6914,14,dbAMP_19364,Staphylococcus aureus,Negative
66,198,8,17503.0,Klebsiella pneumoniae,Negative
67,3867,11,dbAMP_09560,Pseudomonas aeruginosa,Negative
68,10795,14,dbAMP_32632,Staphylococcus aureus,Negative
69,1619,0,21715.0,Acinetobacter baumannii,Negative
70,10221,7,dbAMP_27161,Escherichia coli,Negative
71,8685,13,dbAMP_22670,Salmonella enterica,Negative
72,1636,14,21743.0,Staphylococcus aureus,Negative
73,9329,14,dbAMP_23903,Staphylococcus aureus,Negative
74,8358,11,dbAMP_22082,Pseudomonas aeruginosa,Negative
75,6029,8,dbAMP_18027,Klebsiella pneumoniae,Negative
76,11200,8,dbAMP_33590,Klebsiella pneumoniae,Negative
77,6681,7,dbAMP_19022,Escherichia coli,Negative
78,7068,11,dbAMP_19700,Pseudomonas aeruginosa,Negative
79,5151,7,dbAMP_16498,Escherichia coli,Negative
80,5874,0,dbAMP_17799,Acinetobacter baumannii,Negative
81,42,8,12761.0,Klebsiella pneumoniae,Negative
82,5444,7,dbAMP_17099,Escherichia coli,Negative
83,7283,7,dbAMP_20334,Escherichia coli,Negative
84,8730,14,dbAMP_22722,Staphylococcus aureus,Negative
85,4777,14,dbAMP_16021,Staphylococcus aureus,Negative
86,5551,14,dbAMP_17334,Staphylococcus aureus,Negative
87,3666,7,dbAMP_05112,Escherichia coli,Negative
88,653,5,19118.0,Enterobacter cloacae,Negative
89,233,13,17592.0,Salmonella enterica,Negative
90,7983,14,dbAMP_21442,Staphylococcus aureus,Negative
91,5151,14,dbAMP_16498,Staphylococcus aureus,Negative
92,11531,7,dbAMP_34342,Escherichia coli,Negative
93,5984,15,dbAMP_17965,Staphylococcus epidermidis,Negative
94,9221,11,dbAMP_23718,Pseudomonas aeruginosa,Negative
95,152,14,17389.0,Staphylococcus aureus,Negative
96,4080,14,dbAMP_10969,Staphylococcus aureus,Negative
97,559,3,18655.0,Bacillus subtilis,Negative
98,10697,3,dbAMP_32064,Bacillus subtilis,Negative
99,10994,14,dbAMP_33197,Staphylococcus aureus,Negative
100,4479,7,dbAMP_14879,Escherichia coli,Negative
101,11106,14,dbAMP_33310,Staphylococcus aureus,Negative
102,4283,11,dbAMP_13206,Pseudomonas aeruginosa,Negative
103,1558,14,21537.0,Staphylococcus aureus,Negative
104,6284,0,dbAMP_18527,Acinetobacter baumannii,Negative
105,2152,14,DRAMP02925,Staphylococcus aureus,Negative
106,9271,5,dbAMP_23816,Enterobacter cloacae,Negative
107,5227,11,dbAMP_16667,Pseudomonas aeruginosa,Negative
108,3772,11,dbAMP_05646,Pseudomonas aeruginosa,Negative
109,1885,11,22288.0,Pseudomonas aeruginosa,Negative
110,4933,14,dbAMP_16194,Staphylococcus aureus,Negative
111,4856,8,dbAMP_16116,Klebsiella pneumoniae,Negative
112,11238,0,dbAMP_33686,Acinetobacter baumannii,Negative
113,1959,3,3224.0,Bacillus subtilis,Negative
114,3373,14,dbAMP_03871,Staphylococcus aureus,Negative
115,1970,15,4201.0,Staphylococcus epidermidis,Negative
116,1522,7,21460.0,Escherichia coli,Negative
117,11032,14,dbAMP_33235,Staphylococcus aureus,Negative
118,7326,11,dbAMP_20386,Pseudomonas aeruginosa,Negative
119,3016,14,dbAMP_02952,Staphylococcus aureus,Negative
120,8951,13,dbAMP_23146,Salmonella enterica,Negative
121,3993,8,dbAMP_10546,Klebsiella pneumoniae,Negative
122,5390,7,dbAMP_16994,Escherichia coli,Negative
123,928,8,19889.0,Klebsiella pneumoniae,Negative
124,11336,14,dbAMP_34051,Staphylococcus aureus,Negative
125,8420,1,dbAMP_22263,Bacillus cereus,Negative
126,6595,7,dbAMP_18919,Escherichia coli,Negative
127,6469,11,dbAMP_18775,Pseudomonas aeruginosa,Negative
128,9102,14,dbAMP_23451,Staphylococcus aureus,Negative
129,10357,7,dbAMP_27565,Escherichia coli,Negative
130,9,11,1030.0,Pseudomonas aeruginosa,Negative
131,4273,8,dbAMP_12767,Klebsiella pneumoniae,Negative
132,5116,14,dbAMP_16418,Staphylococcus aureus,Negative
133,254,14,17635.0,Staphylococcus aureus,Negative
134,4847,11,dbAMP_16098,Pseudomonas aeruginosa,Negative
135,8616,7,dbAMP_22585,Escherichia coli,Negative
136,10509,7,dbAMP_31147,Escherichia coli,Negative
137,6060,7,dbAMP_18072,Escherichia coli,Negative
138,5547,7,dbAMP_17330,Escherichia coli,Negative
139,4937,14,dbAMP_16198,Staphylococcus aureus,Negative
140,6033,13,dbAMP_18031,Salmonella enterica,Negative
141,125,0,17252.0,Acinetobacter baumannii,Negative
142,902,14,19856.0,Staphylococcus aureus,Negative
143,721,11,19354.0,Pseudomonas aeruginosa,Negative
144,3292,14,dbAMP_03659,Staphylococcus aureus,Negative
145,448,3,18176.0,Bacillus subtilis,Negative
146,9197,14,dbAMP_23641,Staphylococcus aureus,Negative
147,7321,11,dbAMP_20381,Pseudomonas aeruginosa,Negative
148,6427,7,dbAMP_18698,Escherichia coli,Negative
149,10647,10,dbAMP_31876,Micrococcus luteus,Negative
150,8437,1,dbAMP_22282,Bacillus cereus,Negative
151,3368,14,dbAMP_03864,Staphylococcus aureus,Negative
152,3868,10,dbAMP_09564,Micrococcus luteus,Negative
153,10014,11,dbAMP_25121,Pseudomonas aeruginosa,Negative
154,8550,7,dbAMP_22449,Escherichia coli,Negative
155,5278,3,dbAMP_16755,Bacillus subtilis,Negative
156,8664,7,dbAMP_22649,Escherichia coli,Negative
157,8239,14,dbAMP_21928,Staphylococcus aureus,Negative
158,2600,14,dbAMP_01915,Staphylococcus aureus,Negative
159,8146,7,dbAMP_21752,Escherichia coli,Negative
160,1168,7,20334.0,Escherichia coli,Negative
161,7992,3,dbAMP_21463,Bacillus subtilis,Negative
162,7773,15,dbAMP_21118,Staphylococcus epidermidis,Negative
163,361,7,18038.0,Escherichia coli,Negative
164,4590,11,dbAMP_15771,Pseudomonas aeruginosa,Negative
165,8173,10,dbAMP_21812,Micrococcus luteus,Negative
166,11112,8,dbAMP_33316,Klebsiella pneumoniae,Negative
167,7069,14,dbAMP_19701,Staphylococcus aureus,Negative
168,449,11,18190.0,Pseudomonas aeruginosa,Negative
169,9231,0,dbAMP_23730,Acinetobacter baumannii,Negative
170,2601,5,dbAMP_01916,Enterobacter cloacae,Negative
171,7471,14,dbAMP_20568,Staphylococcus aureus,Negative
172,7665,11,dbAMP_20987,Pseudomonas aeruginosa,Negative
173,9861,7,dbAMP_24858,Escherichia coli,Negative
174,10231,7,dbAMP_27183,Escherichia coli,Negative
175,1328,6,20772.0,Enterococcus faecium,Negative
176,7214,14,dbAMP_20128,Staphylococcus aureus,Negative
177,7406,15,dbAMP_20494,Staphylococcus epidermidis,Negative
178,10610,4,dbAMP_31776,Cryptococcus neoformans,Negative
179,8231,14,dbAMP_21917,Staphylococcus aureus,Negative
180,5063,7,dbAMP_16331,Escherichia coli,Negative
181,3771,7,dbAMP_05645,Escherichia coli,Negative
182,9872,14,dbAMP_24882,Staphylococcus aureus,Negative
183,1250,14,20492.0,Staphylococcus aureus,Negative
184,8513,1,dbAMP_22365,Bacillus cereus,Negative
185,3914,11,dbAMP_09972,Pseudomonas aeruginosa,Negative
186,4873,1,dbAMP_16134,Bacillus cereus,Negative
187,10138,7,dbAMP_25385,Escherichia coli,Negative
188,3561,5,dbAMP_04691,Enterobacter cloacae,Negative
189,535,8,18612.0,Klebsiella pneumoniae,Negative
190,10707,14,dbAMP_32111,Staphylococcus aureus,Negative
191,1714,12,21914.0,Saccharomyces cerevisiae,Negative
192,5009,7,dbAMP_16274,Escherichia coli,Negative
193,5856,7,dbAMP_17769,Escherichia coli,Negative
194,7006,14,dbAMP_19561,Staphylococcus aureus,Negative
195,5092,3,dbAMP_16391,Bacillus subtilis,Negative
196,415,1,18111.0,Bacillus cereus,Negative
197,2600,11,dbAMP_01915,Pseudomonas aeruginosa,Negative
198,444,11,18172.0,Pseudomonas aeruginosa,Negative
199,10501,7,dbAMP_31132,Escherichia coli,Negative
200,1555,14,21534.0,Staphylococcus aureus,Negative
201,5326,7,dbAMP_16874,Escherichia coli,Negative
202,5349,8,dbAMP_16909,Klebsiella pneumoniae,Negative
203,508,13,18576.0,Salmonella enterica,Negative
204,7970,14,dbAMP_21428,Staphylococcus aureus,Negative
205,1021,7,20042.0,Escherichia coli,Negative
206,5112,11,dbAMP_16414,Pseudomonas aeruginosa,Negative
207,2343,13,dbAMP_00387,Salmonella enterica,Negative
208,7075,7,dbAMP_19707,Escherichia coli,Negative
209,8293,7,dbAMP_21988,Escherichia coli,Negative
210,2856,8,dbAMP_02478,Klebsiella pneumoniae,Negative
211,4624,14,dbAMP_15826,Staphylococcus aureus,Negative
212,3547,1,dbAMP_04647,Bacillus cereus,Negative
213,8274,14,dbAMP_21968,Staphylococcus aureus,Negative
214,3574,14,dbAMP_04724,Staphylococcus aureus,Negative
215,9171,10,dbAMP_23600,Micrococcus luteus,Negative
216,10822,7,dbAMP_32913,Escherichia coli,Negative
217,10530,0,dbAMP_31218,Acinetobacter baumannii,Negative
218,2395,14,dbAMP_00667,Staphylococcus aureus,Negative
219,256,7,17637.0,Escherichia coli,Negative
220,3827,0,dbAMP_05994,Acinetobacter baumannii,Negative
221,11232,15,dbAMP_33680,Staphylococcus epidermidis,Negative
222,9702,14,dbAMP_24544,Staphylococcus aureus,Negative
223,6156,10,dbAMP_18229,Micrococcus luteus,Negative
224,9633,13,dbAMP_24364,Salmonella enterica,Negative
225,11302,7,dbAMP_33945,Escherichia coli,Negative
226,6155,7,dbAMP_18228,Escherichia coli,Negative
227,10011,7,dbAMP_25118,Escherichia coli,Negative
228,7540,11,dbAMP_20765,Pseudomonas aeruginosa,Negative
229,5328,14,dbAMP_16876,Staphylococcus aureus,Negative
230,1053,14,20105.0,Staphylococcus aureus,Negative
231,9260,7,dbAMP_23789,Escherichia coli,Negative
232,5376,14,dbAMP_16971,Staphylococcus aureus,Negative
233,10933,5,dbAMP_33119,Enterobacter cloacae,Negative
234,11548,7,dbAMP_34359,Escherichia coli,Negative
235,9559,11,dbAMP_24242,Pseudomonas aeruginosa,Negative
236,1013,8,20022.0,Klebsiella pneumoniae,Negative
237,4319,11,dbAMP_14716,Pseudomonas aeruginosa,Negative
238,9703,14,dbAMP_24545,Staphylococcus aureus,Negative
239,215,0,17522.0,Acinetobacter baumannii,Negative
240,3430,7,dbAMP_04236,Escherichia coli,Negative
241,11510,7,dbAMP_34321,Escherichia coli,Negative
242,10045,8,dbAMP_25197,Klebsiella pneumoniae,Negative
243,7813,11,dbAMP_21169,Pseudomonas aeruginosa,Negative
244,764,13,19517.0,Salmonella enterica,Negative
245,10802,7,dbAMP_32661,Escherichia coli,Negative
246,8575,5,dbAMP_22486,Enterobacter cloacae,Negative
247,2425,7,dbAMP_00968,Escherichia coli,Negative
248,9290,14,dbAMP_23837,Staphylococcus aureus,Negative
249,716,14,19292.0,Staphylococcus aureus,Negative
250,3818,11,dbAMP_05899,Pseudomonas aeruginosa,Negative
251,8997,3,dbAMP_23216,Bacillus subtilis,Negative
252,718,7,19318.0,Escherichia coli,Negative
253,493,14,18348.0,Staphylococcus aureus,Negative
254,7833,14,dbAMP_21202,Staphylococcus aureus,Negative
255,5505,14,dbAMP_17201,Staphylococcus aureus,Negative
256,8764,10,dbAMP_22761,Micrococcus luteus,Negative
257,4831,15,dbAMP_16081,Staphylococcus epidermidis,Negative
258,10569,14,dbAMP_31640,Staphylococcus aureus,Negative
259,2080,11,9443.0,Pseudomonas aeruginosa,Negative
260,8289,7,dbAMP_21984,Escherichia coli,Negative
261,10513,7,dbAMP_31151,Escherichia coli,Negative
262,9993,11,dbAMP_25091,Pseudomonas aeruginosa,Negative
263,4907,15,dbAMP_16168,Staphylococcus epidermidis,Negative
264,7482,14,dbAMP_20653,Staphylococcus aureus,Negative
265,1198,14,20364.0,Staphylococcus aureus,Negative
266,6410,14,dbAMP_18674,Staphylococcus aureus,Negative
267,894,14,19848.0,Staphylococcus aureus,Negative
268,3334,8,dbAMP_03776,Klebsiella pneumoniae,Negative
269,8130,7,dbAMP_21729,Escherichia coli,Negative
270,1938,0,22382.0,Acinetobacter baumannii,Negative
271,3392,10,dbAMP_04007,Micrococcus luteus,Negative
272,8446,1,dbAMP_22292,Bacillus cereus,Negative
273,1490,14,21270.0,Staphylococcus aureus,Negative
274,6220,13,dbAMP_18422,Salmonella enterica,Negative
275,10491,11,dbAMP_28835,Pseudomonas aeruginosa,Negative
276,8367,3,dbAMP_22097,Bacillus subtilis,Negative
277,1016,13,20035.0,Salmonella enterica,Negative
278,188,4,17461.0,Cryptococcus neoformans,Negative
279,6678,8,dbAMP_19019,Klebsiella pneumoniae,Negative
280,75,7,14945.0,Escherichia coli,Negative
281,9627,8,dbAMP_24355,Klebsiella pneumoniae,Negative
282,10866,11,dbAMP_32995,Pseudomonas aeruginosa,Negative
283,8458,1,dbAMP_22305,Bacillus cereus,Negative
284,8849,11,dbAMP_22886,Pseudomonas aeruginosa,Negative
285,2940,7,dbAMP_02703,Escherichia coli,Negative
286,6061,7,dbAMP_18073,Escherichia coli,Negative
287,6096,8,dbAMP_18137,Klebsiella pneumoniae,Negative
288,6760,7,dbAMP_19121,Escherichia coli,Negative
289,9292,14,dbAMP_23839,Staphylococcus aureus,Negative
290,1830,15,22215.0,Staphylococcus epidermidis,Negative
291,8092,7,dbAMP_21659,Escherichia coli,Negative
292,11326,14,dbAMP_34038,Staphylococcus aureus,Negative
293,943,14,19908.0,Staphylococcus aureus,Negative
294,6957,8,dbAMP_19431,Klebsiella pneumoniae,Negative
295,9711,7,dbAMP_24557,Escherichia coli,Negative
296,4527,7,dbAMP_14927,Escherichia coli,Negative
297,10886,8,dbAMP_33015,Klebsiella pneumoniae,Negative
298,5351,7,dbAMP_16911,Escherichia coli,Negative
299,4552,0,dbAMP_15668,Acinetobacter baumannii,Negative
300,8885,7,dbAMP_22954,Escherichia coli,Negative
301,7074,11,dbAMP_19706,Pseudomonas aeruginosa,Negative
302,2051,14,7783.0,Staphylococcus aureus,Negative
303,10591,14,dbAMP_31702,Staphylococcus aureus,Negative
304,7800,11,dbAMP_21145,Pseudomonas aeruginosa,Negative
305,1192,13,20358.0,Salmonella enterica,Negative
306,8844,14,dbAMP_22880,Staphylococcus aureus,Negative
307,2860,11,dbAMP_02494,Pseudomonas aeruginosa,Negative
308,663,7,19134.0,Escherichia coli,Negative
309,6817,7,dbAMP_19232,Escherichia coli,Negative
310,10448,3,dbAMP_28726,Bacillus subtilis,Negative
311,5110,14,dbAMP_16412,Staphylococcus aureus,Negative
312,7047,11,dbAMP_19626,Pseudomonas aeruginosa,Negative
313,7218,7,dbAMP_20132,Escherichia coli,Negative
314,4152,11,dbAMP_11243,Pseudomonas aeruginosa,Negative
315,8774,1,dbAMP_22782,Bacillus cereus,Negative
316,3411,13,dbAMP_04208,Salmonella enterica,Negative
317,8588,14,dbAMP_22516,Staphylococcus aureus,Negative
318,288,7,17796.0,Escherichia coli,Negative
319,2946,7,dbAMP_02712,Escherichia coli,Negative
320,10580,14,dbAMP_31652,Staphylococcus aureus,Negative
321,5005,11,dbAMP_16270,Pseudomonas aeruginosa,Negative
322,4190,3,dbAMP_11661,Bacillus subtilis,Negative
323,7051,7,dbAMP_19639,Escherichia coli,Negative
324,5970,11,dbAMP_17939,Pseudomonas aeruginosa,Negative
325,1299,11,20595.0,Pseudomonas aeruginosa,Negative
326,5000,11,dbAMP_16265,Pseudomonas aeruginosa,Negative
327,447,14,18175.0,Staphylococcus aureus,Negative
328,1375,14,20931.0,Staphylococcus aureus,Negative
329,3634,14,dbAMP_04925,Staphylococcus aureus,Negative
330,8417,7,dbAMP_22260,Escherichia coli,Negative
331,8422,7,dbAMP_22265,Escherichia coli,Negative
332,10443,11,dbAMP_28617,Pseudomonas aeruginosa,Negative
333,791,14,19577.0,Staphylococcus aureus,Negative
334,6715,1,dbAMP_19068,Bacillus cereus,Negative
335,1428,14,21073.0,Staphylococcus aureus,Negative
336,1192,7,20358.0,Escherichia coli,Negative
337,1951,11,2999.0,Pseudomonas aeruginosa,Negative
338,10676,8,dbAMP_32012,Klebsiella pneumoniae,Negative
339,2953,14,dbAMP_02761,Staphylococcus aureus,Negative
340,1541,14,21509.0,Staphylococcus aureus,Negative
341,6222,13,dbAMP_18425,Salmonella enterica,Negative
342,5711,9,dbAMP_17528,Listeria monocytogenes,Negative
343,8403,15,dbAMP_22242,Staphylococcus epidermidis,Negative
344,601,8,18786.0,Klebsiella pneumoniae,Negative
345,1308,14,20609.0,Staphylococcus aureus,Negative
346,9134,15,dbAMP_23538,Staphylococcus epidermidis,Negative
347,9463,14,dbAMP_24074,Staphylococcus aureus,Negative
348,1297,14,20583.0,Staphylococcus aureus,Negative
349,8911,15,dbAMP_23075,Staphylococcus epidermidis,Negative
350,3450,8,dbAMP_04297,Klebsiella pneumoniae,Negative
351,6662,11,dbAMP_19000,Pseudomonas aeruginosa,Negative
352,5079,8,dbAMP_16377,Klebsiella pneumoniae,Negative
353,8428,7,dbAMP_22272,Escherichia coli,Negative
354,2046,3,7484.0,Bacillus subtilis,Negative
355,8347,11,dbAMP_22070,Pseudomonas aeruginosa,Negative
356,5461,1,dbAMP_17118,Bacillus cereus,Negative
357,199,14,17504.0,Staphylococcus aureus,Negative
358,10055,7,dbAMP_25221,Escherichia coli,Negative
359,8757,10,dbAMP_22752,Micrococcus luteus,Negative
360,7341,11,dbAMP_20402,Pseudomonas aeruginosa,Negative
361,6408,11,dbAMP_18672,Pseudomonas aeruginosa,Negative
362,8289,8,dbAMP_21984,Klebsiella pneumoniae,Negative
363,6817,14,dbAMP_19232,Staphylococcus aureus,Negative
364,9839,3,dbAMP_24820,Bacillus subtilis,Negative
365,3926,11,dbAMP_10172,Pseudomonas aeruginosa,Negative
366,8606,7,dbAMP_22559,Escherichia coli,Negative
367,11520,14,dbAMP_34331,Staphylococcus aureus,Negative
368,7540,13,dbAMP_20765,Salmonella enterica,Negative
